cust_cd,data_dt,casa_bal,term_deposit_bal,toi_amt
0f923569-678b-4f02-8ec3-3d0dbf684ed3,20240131,57739926,100000000,407246
28952d6f-e949-4e37-a5b7-9191573c046e,20240131,93350187,50000000,26057
51ce4bc7-5475-4210-80e5-149e1b94cb8d,20240131,3498187,0,565385
40033365-c27e-4202-ada2-f6f2173b4831,20240131,76923120,0,96075
be0ea0b0-2e2f-4408-8a9c-bf8b0f53af6c,20240131,72272727,50000000,834449
b9882d47-5407-452e-8389-902c619e6a81,20240131,96395342,100000000,752518
9d5abe00-1405-4e77-9652-373ca1baa3c1,20240131,93071122,50000000,460509
9b8533a2-4b19-4b14-b1b2-cbaeae6dd867,20240131,76223256,0,429210
e2817a68-a106-4026-b013-bd20ea18bc08,20240131,52040876,0,897338
21ad16dd-ae88-4ba1-b2d8-53f5cd80648b,20240131,20426755,0,288458
1440894e-27d2-450d-af7f-ad5fb930521a,20240131,54523571,50000000,249019
db5d9839-7eb7-4fd7-8c4f-a7eeb312b695,20240131,76535199,100000000,939197
09729e88-4e69-485e-adf1-22e07037bf5b,20240131,89566921,0,809245
1727415e-340c-4ee8-b496-f0ad874178b4,20240131,78971200,100000000,820625
09717a47-66d3-4d02-a653-f9eb2327492a,20240131,19526693,0,195193
4aad3513-f64b-44bd-8ac3-ac1dececd3d9,20240131,59968631,100000000,143295
41de1698-1f62-4077-a609-4daa4ff5d27a,20240131,33217345,50000000,26029
b43bd3ca-2e11-4f1f-9149-606539ad4bfd,20240131,920566,0,237041
46b99265-e501-45f8-ab80-fd5783e0b67f,20240131,20022093,0,774190
4c9731fe-52de-46b3-a770-a82c390faf16,20240131,11322064,0,240038
6745bdd0-458b-4929-8e3b-c9f503b3cd5d,20240131,84271912,50000000,729103
f081b945-7574-466e-a410-d085d96329f0,20240131,25850625,50000000,251908
b8983d6d-158f-4e05-a706-355540f19194,20240131,28469796,100000000,395292
b35f41b8-b746-40ea-ad17-185a9b5d0619,20240131,95993657,50000000,983162
44feb979-7125-46fc-8268-6088cad012c3,20240131,37908672,0,244811
aef97539-0562-41e0-a38b-cf07da3de659,20240131,958564,100000000,376370
de601abf-4d35-4346-bce3-28fde2ceabe7,20240131,28384614,50000000,301087
0f775de0-cf72-4950-a864-c032f5f64783,20240131,11929958,100000000,109624
00b2d08c-90c8-4ff3-bb11-3d3db32158a0,20240131,10280856,100000000,489894
661f9050-dd65-4155-9e55-f48a2ae42917,20240131,7748729,100000000,378690
54b9a81a-6864-4cbe-a487-626dd3ecb4f0,20240131,59325947,0,694887
0cb856d8-0682-4ee9-8404-dc2aa81dbeab,20240131,18934772,0,817594
d1f63a63-0be4-4e05-bb61-3c7f3e5befa3,20240131,36124279,50000000,544249
beea0af2-beab-4fc8-9e7a-b23950bb16e0,20240131,86201771,0,32196
a3f234ab-14c1-4d6b-bd71-d8315389b58a,20240131,42433813,100000000,618922
9562ebe0-1e1d-4a56-90a5-8e4557201174,20240131,91569135,100000000,55390
913c2435-5d5c-40fa-9989-ab0f81366939,20240131,49793805,0,616356
d175c169-964f-4dd9-9f83-79efdbdacfd2,20240131,39883661,100000000,685029
874aae77-d2fe-422a-a5ef-b4dd4bb6da05,20240131,75038892,0,197767
de35f7ed-ebb9-4103-ae01-55c3f1e4a795,20240131,7317509,100000000,819346
8f6ceb64-9970-4840-b995-10018812455f,20240131,8947838,50000000,911085
ebcd3ba4-b377-4db5-abb2-d27a387bf1d1,20240131,65197371,50000000,813086
eadf5894-f307-435c-a639-6267b03ae363,20240131,48694071,0,305109
8346ef71-572f-4a65-a604-045fa5014736,20240131,79041525,0,586643
f698f1ea-eba0-4e84-9915-7f70287a20e4,20240131,91627083,0,914815
aa103e36-ca1f-4c92-afb8-3a7fb1232f3f,20240131,38836687,0,320664
613bc94f-cfcc-40d5-9ea8-850b9b5838f3,20240131,59641002,0,820027
292a0ec8-e56d-464c-878c-484f45f84a12,20240131,50069662,100000000,9475
a7e3f63b-ac30-4038-8aa3-6bfe3a144638,20240131,98161065,50000000,3646
3104cc6d-88b2-478d-a81a-3428101bc0ff,20240131,83108440,100000000,759711
3137642e-535f-4694-b6ef-510b4d5f4f85,20240131,91173770,50000000,761447
e381f175-b53b-4f0b-bc3e-045e90a18ad7,20240131,25434008,100000000,788977
dd7a2b86-94b3-4e2e-a67a-136a22f9a661,20240131,77252642,100000000,930026
eb181737-aa1d-4242-a8a8-70e02a76b5eb,20240131,26547322,100000000,117906
e58793c5-9c22-41ed-969f-dbd310c194ab,20240131,20874253,0,231984
74bfbfc1-9308-4dba-b5d2-3a933e6e8f83,20240131,94426615,50000000,903724
7cfe56e3-c021-4ebf-9485-db46793e171c,20240131,1930441,0,177236
a9339acf-c243-47fc-b404-c04d82e790d1,20240131,96538870,0,682229
f77a8761-191f-49ad-81d9-71c58d0ba7b8,20240131,14926189,100000000,530463
643ad0d9-5060-430f-b3fb-6a2fc831c355,20240131,81943808,50000000,83193
20ddd090-e439-4fe8-9326-729c7214dd5b,20240131,27592255,50000000,285263
857f2b1c-46bc-46fb-8616-41713fec4421,20240131,35070232,50000000,520372
70f2faec-1425-40d5-a7d6-5cae80036dcd,20240131,21675771,50000000,852350
f5805f0c-5b49-4495-866f-a18bbcaacef1,20240131,58551404,0,707538
ad2838aa-ce1e-479c-824d-93b246c5c685,20240131,34809554,0,621883
307bf7b9-4039-4d52-b0d0-c7be6f0a3802,20240131,65739303,50000000,496032
70625768-2c4a-46c3-9270-7fe1413adb33,20240131,1564731,0,298683
e2ae8e83-f67c-40f0-9c98-74a9d8206c2c,20240131,6437488,50000000,119244
55911c4e-d448-48c1-ae5b-b005c29fd418,20240131,9966115,0,409076
403e4748-b013-469a-a2c4-911f2d23aaf2,20240131,41899368,100000000,28518
3f1199ae-d985-456e-84d1-ad2abf9e22c2,20240131,81479617,100000000,211055
893ebbe0-ec47-4fa7-b80e-5eca2598033e,20240131,88817791,50000000,432483
b8a3447c-fc1e-4d8c-9bd1-ef558cbee6db,20240131,24481074,50000000,418605
e7c21f49-a7cb-4ac7-8f5a-7be9f2296caf,20240131,57436972,0,44295
3cba501d-96a1-400b-a8ba-803472a7b10a,20240131,76836499,50000000,589060
92b49e75-f51f-4f17-94e4-31075c9551e2,20240131,28882942,50000000,549684
39407ec9-ed32-48e1-b54d-08bdf902b40c,20240131,40900773,0,78104
6ac558ab-a3e6-442d-b3f9-ecdaa9d6401e,20240131,52397420,50000000,943163
381a4976-1360-4e60-b51b-f4b6b1f57aa1,20240131,13487484,50000000,99382
340ee6d3-7ab2-4e43-8323-478fcf71ab2a,20240131,2598229,100000000,854834
dac1fb7b-fe0a-4965-abd7-0f6e19c37bb3,20240131,15280580,100000000,309
b6dd5843-8d9a-45f3-9001-3880d5fb9c9c,20240131,62685362,100000000,882281
ccc81938-8010-427e-9907-5b72212376a5,20240131,7361826,50000000,19719
071214e3-ec2a-4c1e-9221-fddf5888054a,20240131,18969636,0,757812
e7353d5e-d61c-4203-9c61-c2871acb18b2,20240131,33785388,100000000,361690
c0ba8ab8-849a-478c-badc-0555d6c200e6,20240131,7787006,50000000,738216
4eff03c4-2f05-4bb1-af5e-b05adc644dd8,20240131,19169927,100000000,401745
dfe0d593-a5dc-453e-88d7-83bd64d6d752,20240131,91126978,0,70907
00d38a51-b960-48cb-9ca1-f5099d633084,20240131,1929913,0,767506
49b81dcd-a809-43c1-b09c-4a16bbdfa677,20240131,65343192,0,71252
3a316a35-9c67-476a-8281-a453c097ac53,20240131,38440893,0,922120
f9eb8402-4311-4fbd-a7b0-549990a66b58,20240131,67264873,0,50974
d238c8ec-8cdf-488e-a3ca-75559998d442,20240131,58869172,0,479325
7387fe4e-4e42-4478-8317-aa2a0604fec5,20240131,22349875,50000000,723034
6db6e653-fd58-4320-8e1e-87d92e176350,20240131,84720948,100000000,393246
b1d29adf-5359-4379-bce3-fbb1f7b74a1e,20240131,49194038,0,217233
8872457a-650f-4e84-82a8-912101dbab3b,20240131,82253601,100000000,759090
5f91c603-afd8-4df6-afe0-828661e5ba1e,20240131,40601253,100000000,784294
3b6d067b-ba45-49d3-a0a3-0f7d114ed409,20240131,98468555,50000000,922694
20bb1006-e6ed-4034-953a-a071347f86ca,20240131,77048935,0,376165
a5241458-76b5-4a4c-8080-7f1cc9a8489e,20240131,96595020,0,506251
3fa6f1d0-cd9f-4be8-a877-1f323570f2fe,20240131,51432647,50000000,363128
2a427724-a021-4c9e-bca5-0409675d4463,20240131,47369113,50000000,257081
ebdc7985-4249-4802-aa29-92f519bba4da,20240131,75545380,50000000,751032
c1c73188-800d-4e76-b0d5-574efdf3bf76,20240131,88029126,50000000,339651
e3e04ed1-ada2-4763-bab1-40a4ba6347b1,20240131,96414579,50000000,428149
0e0e7527-a06a-455d-a4c0-4fc4986a0fde,20240131,32455190,100000000,403673
84cd8e8c-6bb9-4d7d-9a9e-e7ce5581ed94,20240131,79870457,50000000,712661
7a14a929-5c15-4c75-87d8-c7ee0eda1ecc,20240131,21064559,0,917795
68b47d3c-dfb1-49bd-bbba-e4657ac35b60,20240131,54557434,0,666756
fe19147f-64ef-4423-a234-d3d4e9412bec,20240131,17984814,50000000,471582
8e79d58d-5688-4188-9f82-48c15192dc48,20240131,34739736,50000000,779205
192f7d29-0949-4478-a3fd-31e42c7b72da,20240131,93135836,50000000,640971
579c85bd-21c2-4768-a0d7-66116f1bec7a,20240131,14609069,50000000,60610
9f788e67-d334-4f41-82fc-f3852f8c094b,20240131,63240089,50000000,95663
9bcab5ef-150a-455f-affe-956f49c49915,20240131,59295427,0,37916
5d286a08-7168-4316-8ef5-2510682a9ca2,20240131,12073835,100000000,456816
fb279d98-50e5-437c-a9f5-2a36fe11c3d4,20240131,32597904,50000000,825853
44d6140c-5a5b-4a8e-8ed6-033eb15617b3,20240131,56298150,50000000,313083
86e3f68b-48da-47ff-b1ae-bbc7a28d9dc4,20240131,18717860,50000000,384160
f20f31f4-8a91-4dff-ab18-fff3f363f62a,20240131,80062365,0,909477
bfedb1d0-ebde-4c62-96d1-ec394cc2d483,20240131,97215650,0,836903
546fdf7e-d428-44b2-9be9-4c0b3b3c8f66,20240131,21475939,100000000,665048
2fdb03b2-ff64-4d16-9571-7231942490b1,20240131,18691196,100000000,266803
fe362b08-971c-46c9-b703-48386dfd8515,20240131,45493507,100000000,117041
4f5349fc-4a40-4ac2-8d58-6241b4427216,20240131,74776527,100000000,16058
8e29c858-bbaa-4ccb-aed6-68eb9f8c56e5,20240131,28160061,0,107010
3422ad61-003c-45fe-8e73-20cd83d2473d,20240131,1987990,100000000,292596
176e5b8e-c0e8-40fb-b625-58272e751357,20240131,54122062,50000000,551790
5b71c428-ddd3-4753-a14c-cd2dc3c5c867,20240131,95660056,0,64000
38901bdf-1160-484f-8ec4-15b5f2298c66,20240131,39127685,0,136227
b6978639-f38b-4ce8-ab33-32b8ffab8a31,20240131,42013455,0,181080
692b3ed5-b5b7-4163-bb85-90baf0c34f5f,20240131,96890171,50000000,631982
5f6992b1-746f-4cb4-9f42-bf03b550befd,20240131,69460761,0,615789
0614faeb-b2a5-46cd-9d4d-00e63767420b,20240131,71917192,50000000,550765
d5e386ea-1fce-4963-bba7-64b6dcdf3072,20240131,56270200,100000000,250501
82be488e-2dad-4dc1-8af3-0deb2b7b4079,20240131,97460921,0,371119
33b651b1-6a77-4076-9ffe-83f10ed5d958,20240131,68886648,50000000,96689
d4954027-7d03-407a-a129-8d81f8770d9a,20240131,89503275,0,226460
c839666c-0551-42cc-a62b-fffc1b64de1b,20240131,69937886,100000000,897705
c6360b8f-fb05-4c94-89aa-7c49ae937591,20240131,73511582,0,979691
cdfc4b01-be29-4f7f-a787-76a1193fe8fb,20240131,29041092,100000000,647659
0e7f5f0b-6a02-41fe-94e3-673a217b834d,20240131,30347869,0,916823
e80742dd-4078-4184-b46d-947ead1ed281,20240131,78298464,50000000,642741
2aa8684a-4b42-4baf-9c18-490271e17f56,20240131,29670628,100000000,33196
3b49562c-5f4c-4fec-9838-d679b2f2e851,20240131,56277007,0,996762
53103d9e-1f5d-4032-9d24-2cda074eefad,20240131,24935231,100000000,98952
7cd24722-75f5-4075-a466-b799fd05f1fa,20240131,81698338,100000000,682641
aa91c1c2-e9a5-48e0-aedd-d01023d2fe7f,20240131,11050135,50000000,252836
9969af48-979b-4662-aa98-33ab183f00af,20240131,82944663,50000000,391981
7ddeb233-93fb-4ded-b897-6cefe5996a3c,20240131,60272980,50000000,645934
a4636592-c66e-4e6d-98e9-1ec330941fe6,20240131,18690953,50000000,436487
998b2c1b-1a9c-46ae-a06f-e8036c8282b0,20240131,54203538,100000000,250546
3cb06cdf-3769-42d3-bb1e-39f7ee0de08b,20240131,28249883,100000000,334446
271a39ef-6e97-4bc6-be0c-a108504072a2,20240131,32346733,0,341548
523e623b-529c-4307-a825-6a7ef3f4eac0,20240131,35152804,0,959323
ce674a96-a98f-40ca-b650-bb243d2a4f6c,20240131,6331924,0,798613
56bf86d4-2cb0-4e8a-960f-5ea328a069a9,20240131,98596168,50000000,458548
0610b8d9-615b-4dee-be49-c033d198e615,20240131,3153462,100000000,199820
3cb52d1b-79d2-4926-9848-06fe981f047d,20240131,66249687,100000000,811016
accbcfe8-d8d8-430b-9f9b-af1aff1c4346,20240131,37122764,0,157182
5c4ee3e9-fe88-47f3-a876-cf8c0234ec81,20240131,64601029,0,210462
dc67f8fb-d20c-4f6a-a73d-7f7d797cd752,20240131,35624825,100000000,366013
ace3aafb-aae9-49ed-8fc6-364b61f9c921,20240131,67375064,50000000,880348
79bdf394-3800-437e-a3fc-e3b1ac885a8e,20240131,72923550,0,131786
38c605bd-0af9-4feb-b381-ec6dc4ba3546,20240131,69055264,0,122234
fcb13548-c963-4d99-aaff-0570e7c50c3d,20240131,11396198,100000000,493974
ef970976-81d7-4a1e-996a-849395b4ad37,20240131,65689323,100000000,276410
4b34d971-be25-43ed-a682-333aa877bbc2,20240131,27998754,0,568727
cac2246b-5054-4872-a610-85dbc9a694d6,20240131,2880137,0,451636
41890cb1-27dc-4ca7-8ae8-71b08db4c097,20240131,41483067,50000000,434959
1ccc35e6-60cd-451b-94f2-176ae6f3a5a6,20240131,43354310,50000000,111972
90a822b1-d3a8-45cb-ad7c-245518227a35,20240131,46717413,50000000,141049
38cbb143-a594-4ab8-beee-e923d64a1e0b,20240131,70482416,50000000,821078
b6af26ed-f35d-4bcb-94f4-6ce16e250b6a,20240131,30884380,0,885882
10725ceb-07c0-4825-beea-01da71c7b4b8,20240131,31528051,0,234683
bb1da9b3-6b13-4cc9-ae2c-30cdf189d300,20240131,6055225,0,113460
0b64f1cf-bf4a-46cb-98f2-0eee715bda53,20240131,68682121,50000000,53416
b155bcaf-602c-4dd3-bf54-6ff871ecb0e9,20240131,56782609,0,608297
aa1d3be6-31a6-4acf-a9ea-c161c226360e,20240131,34942511,100000000,715353
f17e6ed4-5717-4bf0-b5f4-b16c05ba879e,20240131,70518897,50000000,372809
747c1a41-75da-487d-9f1b-1d67bb21ad19,20240131,53735774,100000000,679675
e1e1e7b9-e84f-4a54-9f56-e41309d6a8c4,20240131,46924494,50000000,712958
7bd934f7-b1b6-422a-b2d3-9b80b9100895,20240131,51132454,0,935342
70418812-689a-423f-b408-8c84e9394f31,20240131,63634812,50000000,64873
da7497c8-ae2b-4462-af08-dd8b76a41cdf,20240131,66000260,100000000,192291
f649b1a1-c14f-47d0-8030-e2d369a5ce42,20240131,28895781,50000000,68525
c687e54d-9639-4747-8f3e-52c4ebbadf4d,20240131,14074336,100000000,867993
a97f7e6b-762b-42e4-9510-c541d1d0b7cd,20240131,15663418,0,792587
cce00ccd-b4f7-43b0-ab38-f8d863d79284,20240131,63939088,100000000,574642
f9b1a28d-7478-48b6-b0ec-1fe559150482,20240131,87287328,0,83663
a4d80781-59d2-41a3-88e2-4df23fe87cb0,20240131,40949627,100000000,273312
843053db-c7e7-4213-8610-1ee824ed949c,20240131,16952016,0,297719
3062e89e-c118-42ba-97e7-a729367b79ee,20240131,75660249,100000000,560743
9b632b59-c2cb-4430-80cb-dd2d9c779b97,20240131,83248947,0,258043
4a444c44-bb2c-4490-bfeb-11b04753046b,20240131,88058244,0,72959
e60c8913-6036-44cf-a83e-87b5056fc44e,20240131,60683142,0,730762
96b48561-0a83-43ab-8fdc-2391e24113e7,20240131,86072855,100000000,299080
f7a3164f-3d99-4864-82a0-2decf48a12c5,20240131,1541495,100000000,452374
936beab3-1f5a-4dfb-8412-2476910f6308,20240131,10723580,0,127666
c08a841d-7e94-446b-a1b1-22320d4e0d92,20240131,9257606,50000000,802548
bb6d4d6f-4d98-44d4-930e-8ae72c626b32,20240131,71260468,0,565531
87bb8969-21b2-4cfe-87cb-da76466a20a0,20240131,6958178,50000000,901585
a92e7a24-f5ff-4432-985b-7556b29861f7,20240131,49636437,0,495471
65f1a489-b3b1-4b93-b663-54b0f2f8d567,20240131,47270689,100000000,941425
841ad668-867a-49ce-b743-58b960096a84,20240131,31070352,50000000,891868
55130004-4fcb-4577-acea-9742f474dbdb,20240131,87040516,100000000,576459
9aa4ce80-a014-44ca-b314-943b9dadf3f1,20240131,17043320,50000000,933893
38b5bc99-87a2-4aff-93bc-71bc528a3137,20240131,35246278,50000000,323088
6aa30f5e-3367-4701-856a-16683b6f91ce,20240131,77417150,50000000,365642
a21b8cf6-2745-4feb-874f-a7a6c53cad80,20240131,3042231,50000000,45477
0f9df711-edcd-4a06-bd1c-9e60bd02599c,20240131,67295040,100000000,589200
384e78b2-c149-4c0c-b602-b83bf9665c50,20240131,81639772,50000000,721923
00e0df6b-e1f6-4efd-8271-446388746cad,20240131,93226783,0,773519
2d62776d-5ee2-4760-b5cf-0fa6ac85b50f,20240131,87629664,0,149816
439e54f3-35fd-41f9-ae9b-b1f37866b8de,20240131,31938411,50000000,444159
62ddcc96-c327-49d9-8e6d-c81fa14ff4c0,20240131,58636414,100000000,176863
0ea3e9d3-a9b0-419c-87d4-0eaa11020a59,20240131,7729349,100000000,662127
05a8cd95-50f6-4188-b432-312199857567,20240131,25787000,50000000,157946
36e2d27b-ec12-4789-b35d-1fc1a77923e1,20240131,9422237,100000000,904163
a5d1a265-f2b2-4ba1-b138-56d6efaf3f28,20240131,31518729,100000000,230634
6510d9c0-d5b4-4558-8c5a-0322d4196d51,20240131,87518721,100000000,291402
dbbbcfee-73fb-4711-83d9-c36e160fe685,20240131,34716683,50000000,850906
e989cd59-da71-4d41-930a-5705a970fe75,20240131,56189810,0,458467
3082c084-9e8c-4c4b-b3f0-721a09fa9aa1,20240131,43338084,0,23995
2ad25195-7c2a-4ba6-9643-362fca5572f5,20240131,45891652,0,494586
b63bec4e-70fb-46ad-9458-4249d8664c0b,20240131,96957205,0,84543
b9154617-a74d-4b06-a66d-1d0d052a5c51,20240131,29615446,0,985344
030cdbc2-55de-4318-ac94-92b49cce3032,20240131,62732446,100000000,588111
bb3d27dd-d2ea-43a8-a588-ae0e34362976,20240131,42006266,100000000,256532
a608ba8d-19d4-4c71-8efc-def2aea24ed8,20240131,6114618,100000000,563717
e2302532-00ab-485a-a3c9-2d73d9946320,20240131,48933083,50000000,76867
ed11bb2b-70ee-48e4-b99c-45be681fa51c,20240131,81334332,100000000,799891
deec281b-9e18-4960-93d2-83e6ce7962f5,20240131,9875296,0,925328
83f941f9-1e59-4466-9b7e-d399409628dc,20240131,6959184,100000000,874444
39e82f4e-2375-4137-80ed-77f612e55dff,20240131,15363152,0,341757
8118621d-7e74-4469-b366-65fdc1c4f069,20240131,76440011,100000000,325768
bc3c5005-5b7a-4b90-97ff-3a62b86fd967,20240131,72399538,0,35087
eb0b492c-6800-473b-9230-6e4f83093527,20240131,56501776,100000000,651400
8d97e4a5-abed-44ed-9d3e-766a81d6d0af,20240131,46822640,0,534904
1ed22235-4a38-4d93-9b15-3fbd338fdb60,20240131,88832581,0,459346
84fd2e95-fc65-4780-8dbc-60010eaa87c8,20240131,76669782,50000000,907630
2840234a-7180-48e1-8f5c-8c3bf238fb6c,20240131,81194225,100000000,167878
ca4e8c38-bfeb-4e7b-a2f1-165c26ea259b,20240131,81326230,0,9666
21c4d088-1550-4007-a0eb-28dc862db38b,20240131,64271715,100000000,73316
b3b08a06-8bca-4112-a8ba-2fa1b95ccdb6,20240131,45801462,0,223371
c90ffc46-db2f-44fb-a31d-684ff94e5e28,20240131,86467775,50000000,33285
9e3c7aae-6923-4877-b4ba-3ed667226e1c,20240131,92600741,50000000,502843
16fb7ae6-7872-4802-8e97-fd7c2b2a1ea0,20240131,2380604,50000000,314090
018e3ec1-44f0-41ee-ad1d-0d749c7f8485,20240131,5155487,50000000,180483
78707add-747f-4b9b-ad5f-f9eb5e6ee13e,20240131,95874329,0,750084
a6ac148d-9ce4-4b9a-bb78-29a06b16ec48,20240131,27716061,100000000,204451
9e98c6b4-0016-498e-82db-bb828c7ce182,20240131,87336943,50000000,687605
d4a48447-7b59-42c7-82c4-2f38b56db86c,20240131,38879511,50000000,349264
891fba2b-dcd7-4852-b141-ef7d43a0bee3,20240131,11910005,50000000,511827
3ec45a95-8e74-48c2-898f-d6fe5f7216fe,20240131,8044320,100000000,933867
761a7df0-8392-481b-a572-53896b645bbd,20240131,15650789,0,37351
ac0843cd-e395-4c45-9743-02f2f38e5877,20240131,24989319,0,500264
015e2e98-78e6-4b90-835c-f629936f4895,20240131,48851835,0,854422
54ef301b-6286-4ed8-933e-867ce234104e,20240131,70149790,0,587974
cea6aa95-b3a6-4611-8559-533408513274,20240131,98639857,100000000,276870
393987d5-da3a-45ae-88e9-45c04e534119,20240131,44150674,100000000,397681
fe531779-78b5-454a-84e5-62859e3cf95c,20240131,51818494,100000000,680265
ad51baac-d831-411b-8bc8-58aa5f0ef6c5,20240131,52181570,50000000,890811
65e66646-4788-49f2-bb88-840d94d388d2,20240131,53943435,100000000,41066
2ecb4fd6-d370-451a-8d95-c7679a3bde66,20240131,51774065,0,71538
82cb1ccb-8111-4ea6-b0c4-f2e1b4d43264,20240131,877475,100000000,325051
e40b9419-76b1-4483-9743-f84e2dc13968,20240131,172482,50000000,232779
c4fbff9b-ef43-4e08-940c-7522d7b79700,20240131,9766631,0,264930
123864d5-172d-43f8-bedf-3eac8fa6762a,20240131,10155660,100000000,221269
ab1c3a6c-9cdd-4519-b342-be23cf5dad7c,20240131,70489690,0,195825
83648564-e4ae-4b98-aa42-6b2bdb8c018d,20240131,20491603,0,130623
7b9687c4-337a-4585-b4af-801ed73e0b50,20240131,89471410,100000000,933954
b3a5cfce-1ca3-4fc7-82cd-7cc6775fce0e,20240131,92860632,100000000,144189
8581778b-db73-4431-ada4-617a728e5006,20240131,97589333,50000000,204403
25d69ac9-3391-4dfc-ae85-1186d9ae2698,20240131,93908130,100000000,246265
034433d5-dc81-4f04-8994-98233e9cd343,20240131,27188832,100000000,933014
98889756-6063-4c35-a9f1-a8a4a36761a7,20240131,50977684,100000000,755714
eed79ac4-9a2f-4d7c-9e61-8a21fc510e76,20240131,17545497,0,789699
1ddcc866-72d2-48fd-a77c-724eb71b2b6c,20240131,80620965,50000000,104758
1d0c7d90-922d-4a5a-a4fb-e54031889609,20240131,88843170,0,836309
da435ba2-14b6-43f8-a7d9-8974ad0d524e,20240131,85128883,100000000,408193
e4399041-ba04-4166-8f63-1a866de3fa96,20240131,43336694,50000000,262823
44837295-eba2-43f0-a956-7deab5517424,20240131,75867388,100000000,575750
ba0ff6bd-b9aa-42fb-8821-46c84cf57376,20240131,9757916,0,822182
ad7ca218-47c1-48a7-8478-858d596a95cd,20240131,4024477,0,778652
f7a01265-6b5f-4d6f-9575-34baf2b568ba,20240131,75323641,100000000,889997
47b26560-9645-4928-8321-089ee61f224a,20240131,42535527,50000000,928132
59382036-1011-41e7-bf90-f86b1e21209d,20240131,99554926,0,238122
2fe989c6-482d-43c9-bf73-a92d7d7fa792,20240131,9725421,100000000,423857
5594c199-0404-4985-b6e4-c1cb5b1259ec,20240131,85562768,100000000,14628
53fcf90c-769d-4334-ab70-b792c8bf8748,20240131,47998306,100000000,879321
047b4fda-8594-4b97-9888-4ee6bbde02c6,20240131,82715019,50000000,154572
6411483a-812c-47bd-bab3-4bfa008e5917,20240131,81712728,100000000,861474
9e10ec35-d05c-4d24-980b-4beca8c80019,20240131,91599200,100000000,329387
9fb9474e-4b62-4de6-9fdc-d73bb020e8a0,20240131,29785001,0,368133
6e1de1fb-1a69-423a-b501-c8398db1cfff,20240131,94979935,100000000,39132
5e749f1c-40bd-4ca8-b567-82593403b839,20240131,15166696,50000000,326878
dacb2810-5458-475d-a6cc-260f4daa992c,20240131,8196877,100000000,888363
a210a5a4-56b6-41da-bb8a-3b1b4ee84a77,20240131,43161551,50000000,25547
28ff9b3f-a984-49c5-a7a5-9e8c510005a3,20240131,82832296,100000000,406327
e08035e2-8cf4-43d8-a0cf-123ba344f30b,20240131,47342113,100000000,31399
3fcf01fd-8513-40d2-aa1e-249ba0327211,20240131,82928667,100000000,370923
eeb4c2db-4d8b-4718-964f-0c22d318f7c9,20240131,72968680,50000000,172640
94d8bb6f-59f7-481d-b408-fb24bfa0b047,20240131,20942838,0,252218
110bef59-78b9-41f1-9274-f9281f8509ac,20240131,94888162,50000000,877598
5814ee49-4169-4a89-a961-760229debb90,20240131,6078116,0,436049
fa4fbec2-83a7-4791-ae33-c8936f7776ae,20240131,89827970,50000000,273797
a5f39b78-605b-44f6-b68d-57c0bde5434a,20240131,30444344,100000000,589338
fcf2558d-168f-4f93-b0ff-a536c7fc3127,20240131,50014808,100000000,142106
cfd7debe-6ee2-4ae8-932e-8f52e167d00f,20240131,42235187,0,259391
a6e9bb49-dad5-4480-89cd-1e0eef1d4d48,20240131,17183455,0,546247
c3fb445e-00c6-4806-bda8-5f604cd4b6bf,20240131,35814686,50000000,237523
edf4d49f-70dd-4e55-87af-f9c104179039,20240131,19293443,50000000,679127
79b7c188-781c-484a-b8a4-011aab314e24,20240131,20388647,0,491491
6c5add0e-da25-4253-b92f-cb2a09ea9ca6,20240131,18705683,0,771989
58f62b01-69ce-4e7b-9735-eabbe2fecb90,20240131,48901738,50000000,948244
bc51cea3-efec-430a-a131-74677da43796,20240131,79793136,0,115804
327ebfb8-fb92-4e4b-ac5f-2c5ab35fee89,20240131,56897003,0,334665
396ef196-c603-4760-b2e0-80535902a383,20240131,89320658,0,319549
b19c260e-6b0c-4794-9f35-c80b3882b0f8,20240131,63654448,0,151182
5cd99066-0a11-4da9-96f9-1b95f32a6be3,20240131,68934011,100000000,810303
cae694bb-b40f-456a-b121-e76f825ccc92,20240131,66760722,100000000,759878
483fb926-5d31-4a54-82e4-868ec684de99,20240131,44945919,0,484425
fc08781b-e0ec-4e5d-a102-6b7a26e64d34,20240131,68933882,50000000,537770
3ae1928b-0b15-4717-b337-fdda9fda41c4,20240131,6970774,100000000,59544
345e3069-61f8-4d69-8b2d-714e7f73ad6c,20240131,85985147,50000000,555507
a71cd056-7852-4063-9caf-d371ddfd2f61,20240131,77781214,50000000,791341
a654bd28-27fe-40ea-932e-0f35a583895c,20240131,24522995,100000000,573827
4b72c265-4f38-43b3-8839-f14f2eb0038f,20240131,76803245,50000000,265306
478817e7-4371-4662-9f3a-f4327d8130b2,20240131,1264260,50000000,667548
2c7743bb-2b33-4692-baa2-df1f75102385,20240131,21724657,0,361488
e01c490e-d794-4662-bcf9-6066f41354ae,20240131,6513723,0,544873
a3152563-4d96-4cb7-a632-b8626e812458,20240131,78022691,0,487565
a38ae32d-0c41-45f7-9e2c-e6e8a2479d27,20240131,75587415,100000000,381175
74706586-cca5-4d21-afd2-7ee51782d7af,20240131,81363602,0,718877
b66b77a3-ddd9-4d2a-aced-cc6a79212fe5,20240131,448169,50000000,883876
d0ad8152-9fc7-46bb-b690-b4528527d85a,20240131,50123272,50000000,5212
