card_id_hktmo,client_number_hktmo,lvl_1,lvl_2,lvl_3,lvl_4,from_date
CARD_1224,CIF_2224,Credit,Credit Platinum Cashback,Visa,None,2025-01-01
CARD_1225,CIF_2225,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-15
CARD_1226,CIF_2226,Credit,Credit Gold,Visa,UUTIEN Customer,2025-01-27
CARD_1227,CIF_2227,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-08-09
CARD_1228,CIF_2228,Debit,Debit Digi,Visa,Privilege Customer,2025-01-16
CARD_1229,CIF_2229,Debit,Debit Classic,Visa,Privilege Customer,2025-10-15
CARD_1230,CIF_2230,Debit,Debit Privilege Signature,Visa,None,2025-06-24
CARD_1231,CIF_2231,Debit,Debit Classic,Visa,None,2025-04-27
CARD_1232,CIF_2232,Debit,Debit Classic,Visa,UUTIEN Customer,2025-10-22
CARD_1233,CIF_2233,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-08-18
CARD_1234,CIF_2234,Credit,Credit Gold,Visa,None,2025-10-18
CARD_1235,CIF_2235,Debit,Debit Digi,Visa,Privilege Customer,2025-10-26
CARD_1236,CIF_2236,Credit,Credit Gold,Visa,None,2025-05-29
CARD_1237,CIF_2237,Debit,Debit Digi,Visa,Privilege Customer,2025-01-09
CARD_1238,CIF_2238,Debit,Debit Digi,Visa,UUTIEN Customer,2025-06-04
CARD_1239,CIF_2239,Credit,Credit Signature Privilege,Visa,None,2025-07-18
CARD_1240,CIF_2240,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-10-12
CARD_1241,CIF_2241,Debit,Debit Classic,Visa,None,2025-03-29
CARD_1242,CIF_2242,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-13
CARD_1243,CIF_2243,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-10-16
CARD_1244,CIF_2244,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-14
CARD_1245,CIF_2245,Debit,Debit Classic,Visa,None,2025-06-03
CARD_1246,CIF_2246,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-09-15
CARD_1247,CIF_2247,Debit,Debit Digi,Visa,None,2025-07-31
CARD_1248,CIF_2248,Debit,Debit Privilege Signature,Visa,None,2025-12-10
CARD_1249,CIF_2249,Credit,Credit Gold,Visa,UUTIEN Customer,2025-07-20
CARD_1250,CIF_2250,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-06-30
CARD_1251,CIF_2251,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-04-01
CARD_1252,CIF_2252,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-07-09
CARD_1253,CIF_2253,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-04-23
CARD_1254,CIF_2254,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-12-28
CARD_1255,CIF_2255,Credit,Credit Gold,Visa,Privilege Customer,2025-10-12
CARD_1256,CIF_2256,Credit,Credit Infinite,Visa,Privilege Customer,2025-12-26
CARD_1257,CIF_2257,Credit,Credit Gold,Visa,Privilege Customer,2025-04-04
CARD_1258,CIF_2258,Debit,Debit Digi,Visa,Privilege Customer,2025-03-02
CARD_1259,CIF_2259,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-04-03
CARD_1260,CIF_2260,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-12-15
CARD_1261,CIF_2261,Debit,Debit Classic,Visa,UUTIEN Customer,2025-05-11
CARD_1262,CIF_2262,Debit,Debit Digi,Visa,Privilege Customer,2025-07-28
CARD_1263,CIF_2263,Credit,Credit Gold,Visa,UUTIEN Customer,2025-01-24
CARD_1264,CIF_2264,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-08
CARD_1265,CIF_2265,Credit,Credit Infinite,Visa,None,2025-02-18
CARD_1266,CIF_2266,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-02
CARD_1267,CIF_2267,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-08-18
CARD_1268,CIF_2268,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-03-28
CARD_1269,CIF_2269,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-04-10
CARD_1270,CIF_2270,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-01-14
CARD_1271,CIF_2271,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-07-02
CARD_1272,CIF_2272,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-09-02
CARD_1273,CIF_2273,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-12-25
CARD_1274,CIF_2274,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-12-27
CARD_1275,CIF_2275,Debit,Debit Digi,Visa,Privilege Customer,2025-07-14
CARD_1276,CIF_2276,Credit,Credit Infinite,Visa,Privilege Customer,2025-05-26
CARD_1277,CIF_2277,Credit,Credit Gold,Visa,UUTIEN Customer,2025-12-16
CARD_1278,CIF_2278,Credit,Credit Signature Privilege,Visa,None,2025-08-31
CARD_1279,CIF_2279,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-11-23
CARD_1280,CIF_2280,Debit,Debit Lotusmiles Virtual,Visa,None,2025-10-27
CARD_1281,CIF_2281,Credit,Credit Infinite,Visa,Privilege Customer,2025-07-02
CARD_1282,CIF_2282,Debit,Debit Privilege Signature,Visa,None,2025-06-14
CARD_1283,CIF_2283,Debit,Debit Digi,Visa,Privilege Customer,2025-06-16
CARD_1284,CIF_2284,Credit,Credit Signature Privilege,Visa,None,2025-02-28
CARD_1285,CIF_2285,Debit,Debit Classic,Visa,Privilege Customer,2025-12-02
CARD_1286,CIF_2286,Debit,Debit Privilege Signature,Visa,None,2025-01-03
CARD_1287,CIF_2287,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-14
CARD_1288,CIF_2288,Credit,Credit Signature Privilege,Visa,None,2025-12-31
CARD_1289,CIF_2289,Debit,Debit Digi,Visa,UUTIEN Customer,2025-03-25
CARD_1290,CIF_2290,Credit,Credit Gold,Visa,Privilege Customer,2025-04-18
CARD_1291,CIF_2291,Debit,Debit Digi,Visa,UUTIEN Customer,2025-07-28
CARD_1292,CIF_2292,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-21
CARD_1293,CIF_2293,Credit,Credit Infinite,Visa,Privilege Customer,2025-01-09
CARD_1294,CIF_2294,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-10-03
CARD_1295,CIF_2295,Credit,Credit Infinite,Visa,None,2025-09-28
CARD_1296,CIF_2296,Debit,Debit Classic,Visa,Privilege Customer,2025-09-04
CARD_1297,CIF_2297,Credit,Credit Gold,Visa,Privilege Customer,2025-10-12
CARD_1298,CIF_2298,Credit,Credit Infinite,Visa,None,2025-06-29
CARD_1299,CIF_2299,Credit,Credit Gold,Visa,UUTIEN Customer,2025-07-16
CARD_1300,CIF_2300,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-23
CARD_1301,CIF_2301,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-07-25
CARD_1302,CIF_2302,Credit,Credit Signature Privilege,Visa,None,2025-05-14
CARD_1303,CIF_2303,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-09-13
CARD_1304,CIF_2304,Debit,Debit Digi,Visa,UUTIEN Customer,2025-08-29
CARD_1305,CIF_2305,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-09-28
CARD_1306,CIF_2306,Debit,Debit Digi,Visa,Privilege Customer,2025-12-29
CARD_1307,CIF_2307,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-11-28
CARD_1308,CIF_2308,Credit,Credit Gold,Visa,None,2025-07-20
CARD_1309,CIF_2309,Credit,Credit Platinum Cashback,Visa,None,2025-05-27
CARD_1310,CIF_2310,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-11-07
CARD_1311,CIF_2311,Credit,Credit Infinite,Visa,None,2025-09-13
CARD_1312,CIF_2312,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-22
CARD_1313,CIF_2313,Debit,Debit Classic,Visa,Privilege Customer,2025-07-27
CARD_1314,CIF_2314,Credit,Credit Infinite,Visa,None,2025-08-16
CARD_1315,CIF_2315,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-11-24
CARD_1316,CIF_2316,Credit,Credit Signature Privilege,Visa,None,2025-05-02
CARD_1317,CIF_2317,Debit,Debit Classic,Visa,Privilege Customer,2025-06-24
CARD_1318,CIF_2318,Credit,Credit Infinite,Visa,None,2025-01-02
CARD_1319,CIF_2319,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-04-17
CARD_1320,CIF_2320,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-05-08
CARD_1321,CIF_2321,Debit,Debit Digi,Visa,UUTIEN Customer,2025-03-14
CARD_1322,CIF_2322,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-03-24
CARD_1323,CIF_2323,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-04-23
CARD_1324,CIF_2324,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-10-14
CARD_1325,CIF_2325,Debit,Debit Digi,Visa,Privilege Customer,2025-11-04
CARD_1326,CIF_2326,Credit,Credit Gold,Visa,UUTIEN Customer,2025-10-11
CARD_1327,CIF_2327,Debit,Debit Classic,Visa,UUTIEN Customer,2025-02-13
CARD_1328,CIF_2328,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-05-13
CARD_1329,CIF_2329,Credit,Credit Platinum Cashback,Visa,None,2025-07-11
CARD_1330,CIF_2330,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-01-14
CARD_1331,CIF_2331,Debit,Debit Classic,Visa,Privilege Customer,2025-11-04
CARD_1332,CIF_2332,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-16
CARD_1333,CIF_2333,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-08-19
CARD_1334,CIF_2334,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-06
CARD_1335,CIF_2335,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-03
CARD_1336,CIF_2336,Credit,Credit Signature Privilege,Visa,None,2025-02-02
CARD_1337,CIF_2337,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-29
CARD_1338,CIF_2338,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-09-13
CARD_1339,CIF_2339,Credit,Credit Gold,Visa,UUTIEN Customer,2025-01-11
CARD_1340,CIF_2340,Debit,Debit Digi,Visa,None,2025-01-11
CARD_1341,CIF_2341,Debit,Debit Digi,Visa,Privilege Customer,2025-05-04
CARD_1342,CIF_2342,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-11-17
CARD_1343,CIF_2343,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-26
CARD_1344,CIF_2344,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-08
CARD_1345,CIF_2345,Debit,Debit Digi,Visa,None,2025-02-21
CARD_1346,CIF_2346,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-27
CARD_1347,CIF_2347,Debit,Debit Classic,Visa,None,2025-09-28
CARD_1348,CIF_2348,Debit,Debit Classic,Visa,UUTIEN Customer,2025-12-16
CARD_1349,CIF_2349,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-11-04
CARD_1350,CIF_2350,Credit,Credit Signature Privilege,Visa,None,2025-06-19
CARD_1351,CIF_2351,Credit,Credit Gold,Visa,UUTIEN Customer,2025-02-17
CARD_1352,CIF_2352,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-22
CARD_1353,CIF_2353,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-10
CARD_1354,CIF_2354,Debit,Debit Privilege Signature,Visa,None,2025-07-06
CARD_1355,CIF_2355,Debit,Debit Digi,Visa,UUTIEN Customer,2025-07-14
CARD_1356,CIF_2356,Credit,Credit Gold,Visa,UUTIEN Customer,2025-02-25
CARD_1357,CIF_2357,Debit,Debit Classic,Visa,Privilege Customer,2025-06-11
CARD_1358,CIF_2358,Debit,Debit Digi,Visa,Privilege Customer,2025-09-22
CARD_1359,CIF_2359,Credit,Credit Gold,Visa,Privilege Customer,2025-07-08
CARD_1360,CIF_2360,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-09-13
CARD_1361,CIF_2361,Credit,Credit Infinite,Visa,Privilege Customer,2025-01-22
CARD_1362,CIF_2362,Debit,Debit Privilege Signature,Visa,None,2025-01-10
CARD_1363,CIF_2363,Credit,Credit Gold,Visa,UUTIEN Customer,2025-06-21
CARD_1364,CIF_2364,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-12
CARD_1365,CIF_2365,Debit,Debit Privilege Signature,Visa,None,2025-05-17
CARD_1366,CIF_2366,Credit,Credit Platinum Cashback,Visa,None,2025-09-16
CARD_1367,CIF_2367,Credit,Credit Signature Privilege,Visa,None,2025-11-13
CARD_1368,CIF_2368,Credit,Credit Infinite,Visa,None,2025-07-14
CARD_1369,CIF_2369,Debit,Debit Classic,Visa,UUTIEN Customer,2025-05-30
CARD_1370,CIF_2370,Debit,Debit Lotusmiles Virtual,Visa,None,2025-09-16
CARD_1371,CIF_2371,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-24
CARD_1372,CIF_2372,Debit,Debit Digi,Visa,UUTIEN Customer,2025-12-26
CARD_1373,CIF_2373,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-30
CARD_1374,CIF_2374,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-31
CARD_1375,CIF_2375,Debit,Debit Lotusmiles Virtual,Visa,None,2025-10-01
CARD_1376,CIF_2376,Debit,Debit Digi,Visa,UUTIEN Customer,2025-01-01
CARD_1377,CIF_2377,Credit,Credit Gold,Visa,Privilege Customer,2025-01-23
CARD_1378,CIF_2378,Debit,Debit Privilege Signature,Visa,None,2025-04-14
CARD_1379,CIF_2379,Debit,Debit Classic,Visa,UUTIEN Customer,2025-07-30
CARD_1380,CIF_2380,Credit,Credit Platinum Cashback,Visa,None,2025-11-14
CARD_1381,CIF_2381,Debit,Debit Lotusmiles Virtual,Visa,None,2025-07-27
CARD_1382,CIF_2382,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-09-28
CARD_1383,CIF_2383,Debit,Debit Privilege Signature,Visa,None,2025-10-12
CARD_1384,CIF_2384,Credit,Credit Gold,Visa,UUTIEN Customer,2025-05-03
CARD_1385,CIF_2385,Debit,Debit Privilege Signature,Visa,None,2025-12-21
CARD_1386,CIF_2386,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-11-19
CARD_1387,CIF_2387,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-10-14
CARD_1388,CIF_2388,Debit,Debit Classic,Visa,None,2025-04-11
CARD_1389,CIF_2389,Credit,Credit Gold,Visa,Privilege Customer,2025-08-09
CARD_1390,CIF_2390,Credit,Credit Gold,Visa,UUTIEN Customer,2025-10-03
CARD_1391,CIF_2391,Debit,Debit Classic,Visa,Privilege Customer,2025-06-16
CARD_1392,CIF_2392,Credit,Credit Platinum Cashback,Visa,None,2025-09-26
CARD_1393,CIF_2393,Credit,Credit Platinum Cashback,Visa,None,2025-01-05
CARD_1394,CIF_2394,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-04-06
CARD_1395,CIF_2395,Debit,Debit Classic,Visa,Privilege Customer,2025-01-13
CARD_1396,CIF_2396,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-02-22
CARD_1397,CIF_2397,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-12-17
CARD_1398,CIF_2398,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-25
CARD_1399,CIF_2399,Debit,Debit Digi,Visa,None,2025-04-11
CARD_1400,CIF_2400,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-03-30
CARD_1401,CIF_2401,Credit,Credit Gold,Visa,Privilege Customer,2025-03-20
CARD_1402,CIF_2402,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-06-25
CARD_1403,CIF_2403,Debit,Debit Classic,Visa,Privilege Customer,2025-12-11
CARD_1404,CIF_2404,Credit,Credit Gold,Visa,Privilege Customer,2025-01-22
CARD_1405,CIF_2405,Credit,Credit Platinum Cashback,Visa,None,2025-08-02
CARD_1406,CIF_2406,Debit,Debit Digi,Visa,Privilege Customer,2025-07-24
CARD_1407,CIF_2407,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-18
CARD_1408,CIF_2408,Debit,Debit Digi,Visa,UUTIEN Customer,2025-08-17
CARD_1409,CIF_2409,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-07-25
CARD_1410,CIF_2410,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-07-24
CARD_1411,CIF_2411,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-12
CARD_1412,CIF_2412,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-12-10
CARD_1413,CIF_2413,Debit,Debit Digi,Visa,None,2025-03-15
CARD_1414,CIF_2414,Debit,Debit Classic,Visa,None,2025-04-05
CARD_1415,CIF_2415,Credit,Credit Gold,Visa,Privilege Customer,2025-12-17
CARD_1416,CIF_2416,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-25
CARD_1417,CIF_2417,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-02-22
CARD_1418,CIF_2418,Credit,Credit Infinite,Visa,None,2025-09-28
CARD_1419,CIF_2419,Debit,Debit Digi,Visa,UUTIEN Customer,2025-02-05
CARD_1420,CIF_2420,Debit,Debit Lotusmiles Virtual,Visa,None,2025-11-26
CARD_1421,CIF_2421,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-10-07
CARD_1422,CIF_2422,Debit,Debit Classic,Visa,UUTIEN Customer,2025-01-12
CARD_1423,CIF_2423,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-03-25
CARD_1424,CIF_2424,Debit,Debit Classic,Visa,None,2025-05-18
CARD_1425,CIF_2425,Debit,Debit Classic,Visa,None,2025-10-28
CARD_1426,CIF_2426,Debit,Debit Digi,Visa,None,2025-08-11
CARD_1427,CIF_2427,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-12-12
CARD_1428,CIF_2428,Debit,Debit Classic,Visa,None,2025-11-03
CARD_1429,CIF_2429,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-08
CARD_1430,CIF_2430,Debit,Debit Digi,Visa,Privilege Customer,2025-04-18
CARD_1431,CIF_2431,Debit,Debit Digi,Visa,Privilege Customer,2025-12-07
CARD_1432,CIF_2432,Debit,Debit Digi,Visa,UUTIEN Customer,2025-02-16
CARD_1433,CIF_2433,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-10-06
CARD_1434,CIF_2434,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-09-30
CARD_1435,CIF_2435,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-01
CARD_1436,CIF_2436,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-08-10
CARD_1437,CIF_2437,Credit,Credit Signature Privilege,Visa,None,2025-03-20
CARD_1438,CIF_2438,Credit,Credit Infinite,Visa,None,2025-12-30
CARD_1439,CIF_2439,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-02-22
CARD_1440,CIF_2440,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-08-22
CARD_1441,CIF_2441,Debit,Debit Digi,Visa,UUTIEN Customer,2025-11-21
CARD_1442,CIF_2442,Credit,Credit Gold,Visa,UUTIEN Customer,2025-05-11
CARD_1443,CIF_2443,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-09-08
CARD_1444,CIF_2444,Debit,Debit Digi,Visa,None,2025-12-02
CARD_1445,CIF_2445,Debit,Debit Digi,Visa,UUTIEN Customer,2025-02-22
CARD_1446,CIF_2446,Credit,Credit Gold,Visa,None,2025-07-26
CARD_1447,CIF_2447,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-05-14
CARD_1448,CIF_2448,Credit,Credit Gold,Visa,UUTIEN Customer,2025-12-19
CARD_1449,CIF_2449,Credit,Credit Platinum Cashback,Visa,None,2025-04-04
CARD_1450,CIF_2450,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-12-28
CARD_1451,CIF_2451,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-04-11
CARD_1452,CIF_2452,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-12-11
CARD_1453,CIF_2453,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-06-20
CARD_1454,CIF_2454,Debit,Debit Digi,Visa,None,2025-03-03
CARD_1455,CIF_2455,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-05-05
CARD_1456,CIF_2456,Credit,Credit Gold,Visa,None,2025-05-10
CARD_1457,CIF_2457,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-10-06
CARD_1458,CIF_2458,Credit,Credit Infinite,Visa,None,2025-11-06
CARD_1459,CIF_2459,Debit,Debit Privilege Signature,Visa,None,2025-02-24
CARD_1460,CIF_2460,Debit,Debit Digi,Visa,UUTIEN Customer,2025-10-15
CARD_1461,CIF_2461,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-12-03
CARD_1462,CIF_2462,Debit,Debit Digi,Visa,UUTIEN Customer,2025-05-10
CARD_1463,CIF_2463,Credit,Credit Gold,Visa,UUTIEN Customer,2025-04-21
CARD_1464,CIF_2464,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-09-05
CARD_1465,CIF_2465,Credit,Credit Platinum Cashback,Visa,None,2025-05-29
CARD_1466,CIF_2466,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-01-05
CARD_1467,CIF_2467,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-11-15
CARD_1468,CIF_2468,Debit,Debit Digi,Visa,Privilege Customer,2025-11-18
CARD_1469,CIF_2469,Credit,Credit Gold,Visa,UUTIEN Customer,2025-11-01
CARD_1470,CIF_2470,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-10
CARD_1471,CIF_2471,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-14
CARD_1472,CIF_2472,Debit,Debit Digi,Visa,None,2025-05-20
CARD_1473,CIF_2473,Credit,Credit Platinum Cashback,Visa,None,2025-01-24
CARD_1474,CIF_2474,Credit,Credit Gold,Visa,UUTIEN Customer,2025-09-28
CARD_1475,CIF_2475,Debit,Debit Digi,Visa,Privilege Customer,2025-03-14
CARD_1476,CIF_2476,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-11-10
CARD_1477,CIF_2477,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-03-22
CARD_1478,CIF_2478,Credit,Credit Infinite,Visa,None,2025-05-08
CARD_1479,CIF_2479,Debit,Debit Digi,Visa,None,2025-02-15
CARD_1480,CIF_2480,Credit,Credit Signature Privilege,Visa,None,2025-03-15
CARD_1481,CIF_2481,Debit,Debit Classic,Visa,None,2025-11-12
CARD_1482,CIF_2482,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-10-11
CARD_1483,CIF_2483,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-18
CARD_1484,CIF_2484,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-01-29
CARD_1485,CIF_2485,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-07-11
CARD_1486,CIF_2486,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-01
CARD_1487,CIF_2487,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-01-24
CARD_1488,CIF_2488,Debit,Debit Privilege Signature,Visa,None,2025-11-30
CARD_1489,CIF_2489,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-04-01
CARD_1490,CIF_2490,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-06-06
CARD_1491,CIF_2491,Credit,Credit Infinite,Visa,Privilege Customer,2025-03-18
CARD_1492,CIF_2492,Debit,Debit Lotusmiles Virtual,Visa,None,2025-04-11
CARD_1493,CIF_2493,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-05-23
CARD_1494,CIF_2494,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-07-15
CARD_1495,CIF_2495,Debit,Debit Classic,Visa,Privilege Customer,2025-10-02
CARD_1496,CIF_2496,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-02-20
CARD_1497,CIF_2497,Credit,Credit Gold,Visa,UUTIEN Customer,2025-10-22
CARD_1498,CIF_2498,Debit,Debit Digi,Visa,Privilege Customer,2025-08-20
CARD_1499,CIF_2499,Debit,Debit Digi,Visa,UUTIEN Customer,2025-07-20
CARD_1500,CIF_2500,Credit,Credit Gold,Visa,None,2025-01-18
CARD_1501,CIF_2501,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-04-26
CARD_1502,CIF_2502,Debit,Debit Classic,Visa,None,2025-08-01
CARD_1503,CIF_2503,Debit,Debit Classic,Visa,UUTIEN Customer,2025-01-02
CARD_1504,CIF_2504,Debit,Debit Digi,Visa,UUTIEN Customer,2025-11-22
CARD_1505,CIF_2505,Credit,Credit Infinite,Visa,None,2025-10-04
CARD_1506,CIF_2506,Credit,Credit Infinite,Visa,None,2025-01-18
CARD_1507,CIF_2507,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-07-22
CARD_1508,CIF_2508,Credit,Credit Signature Privilege,Visa,None,2025-03-28
CARD_1509,CIF_2509,Debit,Debit Digi,Visa,UUTIEN Customer,2025-06-03
CARD_1510,CIF_2510,Credit,Credit Gold,Visa,Privilege Customer,2025-02-15
CARD_1511,CIF_2511,Debit,Debit Lotusmiles Virtual,Visa,None,2025-08-31
CARD_1512,CIF_2512,Debit,Debit Digi,Visa,Privilege Customer,2025-05-05
CARD_1513,CIF_2513,Debit,Debit Classic,Visa,None,2025-12-08
CARD_1514,CIF_2514,Credit,Credit Infinite,Visa,Privilege Customer,2025-04-08
CARD_1515,CIF_2515,Debit,Debit Classic,Visa,Privilege Customer,2025-03-30
CARD_1516,CIF_2516,Credit,Credit Gold,Visa,None,2025-05-04
CARD_1517,CIF_2517,Credit,Credit Gold,Visa,UUTIEN Customer,2025-11-04
CARD_1518,CIF_2518,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-01-04
CARD_1519,CIF_2519,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-05-25
CARD_1520,CIF_2520,Credit,Credit Infinite,Visa,None,2025-04-02
CARD_1521,CIF_2521,Credit,Credit Gold,Visa,None,2025-05-05
CARD_1522,CIF_2522,Debit,Debit Classic,Visa,UUTIEN Customer,2025-12-24
CARD_1523,CIF_2523,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-06-18
CARD_1524,CIF_2524,Debit,Debit Digi,Visa,Privilege Customer,2025-12-19
CARD_1525,CIF_2525,Credit,Credit Infinite,Visa,None,2025-05-27
CARD_1526,CIF_2526,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-31
CARD_1527,CIF_2527,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-11-03
CARD_1528,CIF_2528,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-09-07
CARD_1529,CIF_2529,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-10-27
